review_text,rating,date,bank_name,source
cool ❤,4,2025-04-04,Commercial Bank of Ethiopia,Google Play
Best app,5,2025-04-04,Commercial Bank of Ethiopia,Google Play
great app,5,2025-04-03,Commercial Bank of Ethiopia,Google Play
best banking App,4,2025-04-03,Commercial Bank of Ethiopia,Google Play
satisfied,5,2025-04-03,Commercial Bank of Ethiopia,Google Play
this app is very necessary app many people found it,5,2025-04-03,Commercial Bank of Ethiopia,Google Play
cbe very active Bank I'm using CBE app very very satisfaction,5,2025-04-03,Commercial Bank of Ethiopia,Google Play
It made life alot easier. I cant even imagine having to make all those transactions in person. So this app was crucial for me. Very good app. well done.,5,2025-04-03,Commercial Bank of Ethiopia,Google Play
excellent,5,2025-04-03,Commercial Bank of Ethiopia,Google Play
perfect,5,2025-04-03,Commercial Bank of Ethiopia,Google Play
thankyou,5,2025-04-02,Commercial Bank of Ethiopia,Google Play
I Like it,5,2025-04-02,Commercial Bank of Ethiopia,Google Play
ok,5,2025-04-02,Commercial Bank of Ethiopia,Google Play
"I don't understand the reason, why I need to disable developer options to access the app, it has no security risks nor does it hinder the app's functionalities. This goes out to the dev, I hope your life is filled with inconveniences.",1,2025-04-02,Commercial Bank of Ethiopia,Google Play
smart app,5,2025-04-02,Commercial Bank of Ethiopia,Google Play
isin ga'a,2,2025-04-02,Commercial Bank of Ethiopia,Google Play
easy to use,5,2025-04-02,Commercial Bank of Ethiopia,Google Play
it's great,5,2025-04-02,Commercial Bank of Ethiopia,Google Play
very good app and stars faction with work,5,2025-04-02,Commercial Bank of Ethiopia,Google Play
It is excelent,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
Smart,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
በየወሩ አፕደት እየጠየቀኝ ነው ለነገሩ ብር ስሌለኝ ይሆናል እና ምን ለማለት ፈልገ መሰላቹ ወላህ ቼግሮኛል 🥺🥺🥺,3,2025-04-01,Commercial Bank of Ethiopia,Google Play
very interesting app,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
i like it,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
wow.......cbe.....keep it up.....!!!!!!,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
Excellent🙏app,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
the most useful,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
I am more satisfied in this app . More sure you have to secure.,4,2025-04-01,Commercial Bank of Ethiopia,Google Play
Easy to use,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
"very good, but sometimes NUR CBE comes without my consent. even if I choose locked, it appears",4,2025-04-01,Commercial Bank of Ethiopia,Google Play
Excellent !!!,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
always we relay on,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
I'm lucky to have this🙏 thank you CBE.,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
it's need more improvement like Tellbirr.,4,2025-04-01,Commercial Bank of Ethiopia,Google Play
goode app,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
a very nice app.👍👍👍,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
safe easy & fast,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
perfect,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
it's good app,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
nice,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
good app,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
It is veary useful app but screen shout was impossible .solve this problem,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
ጥሩ ነው,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
እጅግ በጣም ጥሩ አፕ,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
good,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
suitable app,4,2025-04-01,Commercial Bank of Ethiopia,Google Play
Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,1,2025-04-01,Commercial Bank of Ethiopia,Google Play
Good,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
nice app,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
best transaction method of financial,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
It literarily don't work at all,4,2025-04-01,Commercial Bank of Ethiopia,Google Play
good give us plus,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
"Very good application. However, I have one functionality recommendation. What if you let the app transfer money to any telebirr account as for MPESA? By the way, I am not the only one to ask this. Thank you!",4,2025-04-01,Commercial Bank of Ethiopia,Google Play
before update it was able to screenshot while after update I can't able to screenshot the transfere details,4,2025-04-01,Commercial Bank of Ethiopia,Google Play
Tnc Cbe,5,2025-04-01,Commercial Bank of Ethiopia,Google Play
it is good app. But you have integrate cbe with cbe birr. to allow cardless withdrawal directly from our accout!,4,2025-03-31,Commercial Bank of Ethiopia,Google Play
great apps,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
Excellent,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
Great app!,4,2025-03-31,Commercial Bank of Ethiopia,Google Play
nice,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
CBE,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
very good 👍 👏,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
great when it works,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
"the app is very good, but why screenshots is impossible?",5,2025-03-31,Commercial Bank of Ethiopia,Google Play
excellent match application,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
very good,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
best app,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
The Best app😍😍😍,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
excellent app,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
easy to use and user friendly,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
good,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
very nice,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,3,2025-03-31,Commercial Bank of Ethiopia,Google Play
well software,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,4,2025-03-31,Commercial Bank of Ethiopia,Google Play
CBE very good apps,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
"This application fast, secure and more convenient. Thanks CBE",5,2025-03-31,Commercial Bank of Ethiopia,Google Play
excellent service,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
it's best,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
Why didn't you display cash transactions and bank statement in the mobile banking app?,4,2025-03-31,Commercial Bank of Ethiopia,Google Play
Amazing app,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
our legitimate bank,4,2025-03-31,Commercial Bank of Ethiopia,Google Play
Ever and never seen this kind of app I proud my CBE,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
very good and safe for me!,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
it is best bank,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
"very good, but sometimes....",4,2025-03-31,Commercial Bank of Ethiopia,Google Play
ከአንድ መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ በርከት ላለ ሰው ሲላክ የላኪውን መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ እንዲያሳይ አታደርጉም ? ግለሰብ ለግለሰብ ወይም ለድርጅት ሲከፍል ያሳያል ።,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
Why not allowed to pay for fuel?,4,2025-03-31,Commercial Bank of Ethiopia,Google Play
Really! this app is more simple to use at any time in every where also it's transaction quality between the users within the transaction receipt as abank that means this app is our bank on hand in mobile frankly I proud on this bank digital. I have no word to wrote ...... but it's have weakness on poor connection.,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
good job,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
ቆንጆ ነው,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
Great version,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
excellent,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
Good and easy to use,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
nice app and fast money transfer,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
Really automated...,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
good App,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
bek betam kelal,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
ምርጥ አፕ ነው ተመችቶኛል❤❤,3,2025-03-31,Commercial Bank of Ethiopia,Google Play
Recently app keeps closing and the notification after says this app has a bug. Can you make an update please,4,2025-03-31,Commercial Bank of Ethiopia,Google Play
"very good, keep it up",5,2025-03-31,Commercial Bank of Ethiopia,Google Play
there is some issue the process it delay,3,2025-03-31,Commercial Bank of Ethiopia,Google Play
what an amazing application in Ethiopian Banking industry which is very interested one!,5,2025-03-31,Commercial Bank of Ethiopia,Google Play
nice,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
interesting,3,2025-03-30,Commercial Bank of Ethiopia,Google Play
very good,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
good,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
simple&fast!!!,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
best app,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
great,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
it is very good app,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
best,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
It is very excellent anddynamic plus user friend all in one bank apps of the era. I loved it.,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
Very God thanks,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
The sum is good.,3,2025-03-30,Commercial Bank of Ethiopia,Google Play
best of bests,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
am happy thank you CBE🫡,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
it's very nice 👍.,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
👍,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
"The history sometimes misses transactions, tranfer to cbe birr debited but not really transferred, We need to really cop up with the world for real. The hacks and security problems, invest on and solve them.",3,2025-03-30,Commercial Bank of Ethiopia,Google Play
Very good,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
halan garidhaa cbe,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
best apps for useing,5,2025-03-30,Commercial Bank of Ethiopia,Google Play
like it,5,2025-03-29,Commercial Bank of Ethiopia,Google Play
good,5,2025-03-29,Commercial Bank of Ethiopia,Google Play
Good apps ...But fix the screenshot its not easy like before ......,5,2025-03-29,Commercial Bank of Ethiopia,Google Play
l love it,5,2025-03-29,Commercial Bank of Ethiopia,Google Play
"I am not exaggerating when I say that this application is one of the biggest players in the banking industry. It has simplified a lot of things for the user, even if the bank is in his pocket. But my opinion is (1), when we transfer money, there is a word limit on the (Note) at the end. Why can't we write our reason briefly? I don't understand why it is limited. On the other hand, there is no limit on the bank. Could you explain this? (2), when we pay for water, why is the code not mentioned",5,2025-03-29,Commercial Bank of Ethiopia,Google Play
Good,5,2025-03-29,Commercial Bank of Ethiopia,Google Play
in this update why screenshoot is disabled now it's not working,1,2025-03-28,Commercial Bank of Ethiopia,Google Play
good,5,2025-03-28,Commercial Bank of Ethiopia,Google Play
"realy I donot seen like this application ! fast ,safe ande confortable",5,2025-03-28,Commercial Bank of Ethiopia,Google Play
Excellent but needed upgrading!,5,2025-03-28,Commercial Bank of Ethiopia,Google Play
Best app,5,2025-03-28,Commercial Bank of Ethiopia,Google Play
goods app!! pleace update this apps??,4,2025-03-28,Commercial Bank of Ethiopia,Google Play
"The latest update prevents taking screenshots, which is really annoying! please allow us to take screenshots! we need it for evidence (particularly, in case of transfer failure!).",1,2025-03-27,Commercial Bank of Ethiopia,Google Play
wow,5,2025-03-27,Commercial Bank of Ethiopia,Google Play
Fantastic app! I appreciate it very much,5,2025-03-27,Commercial Bank of Ethiopia,Google Play
Convenient app,5,2025-03-27,Commercial Bank of Ethiopia,Google Play
Doesn't work properly. It crashes some many times. commercial bank of Ethiopia not only the application but also sending money to own CBE birr doesn't get your money in your bank account. forcefully you must wait 3-5 days to get your money back to your account. walk up CBE the world is going to decentralized finance.,1,2025-03-26,Commercial Bank of Ethiopia,Google Play
Good,5,2025-03-26,Commercial Bank of Ethiopia,Google Play
It crashes multiple times everytime you launch it. Fix it. Edit: crash fixed but screenshots has been disabled. I don't know who thought this was a good idea.,1,2025-03-26,Commercial Bank of Ethiopia,Google Play
why why u remove screen shoot😡😡,2,2025-03-26,Commercial Bank of Ethiopia,Google Play
good,5,2025-03-26,Commercial Bank of Ethiopia,Google Play
"I fails mid transaction, No screenshot, download don't work, link shared not working bring back the old app this is usless",1,2025-03-26,Commercial Bank of Ethiopia,Google Play
